Inventory Level,Units Sold,Units Ordered,Price,Discount,Competitor Pricing,Demand
318,63,0,121.16,0,107.75,68
85,52,54,80.79,5,92.79,57
89,39,58,160.91,0,145.93,59
87,87,80,54.62,5,60.12,83
162,77,154,116.54,10,122.87,71
230,123,267,13.58,10,12.89,156
807,5,0,27.48,5,32.2,4
216,122,174,35.01,5,37.14,160
125,91,95,6.5,10,7.64,79
287,75,0,15.4,0,14.79,67
976,112,0,64.45,10,63.24,141
384,143,350,104.18,5,94.28,179
156,114,133,66.73,10,73.56,153
333,80,0,95.6,5,88.06,97
622,101,0,58.3,5,63.74,106
628,219,860,109.35,0,95.18,182
493,66,0,120.12,10,115.14,69
1288,176,0,87.3,0,102.16,150
311,63,0,153.29,5,171.58,67
435,106,0,62.7,5,55.53,174
553,84,0,38.64,0,43.97,126
90,90,95,38.99,0,38.81,90
172,74,0,21.4,0,21.37,75
87,73,0,140.88,0,138.71,63
131,73,115,29.63,10,29.6,98
328,90,0,68.56,10,60.31,98
95,58,73,61.08,5,60.29,76
346,196,0,69.37,0,78.62,173
159,56,135,100.08,0,117.88,73
953,91,0,55.79,5,48.43,80
154,95,0,37.26,10,34.76,82
494,107,449,23.88,10,21.01,102
116,77,96,46.69,0,49.97,107
124,101,98,91.41,5,88.62,103
174,46,0,108.36,5,114.95,44
122,42,0,142.26,10,137.75,54
178,174,348,103.85,0,89.51,156
77,56,82,32.9,0,38.5,92
600,74,0,66.57,10,59.26,87
157,129,137,17.85,0,18.93,128
842,117,0,40.01,10,35.35,125
61,61,64,20.19,5,24.15,75
177,94,120,66.75,0,80.27,128
65,39,50,107.32,0,105.97,48
485,38,0,99.6,5,107.94,41
199,159,0,90.77,10,85.02,153
401,70,0,29.83,5,31.44,79
622,147,0,100.79,0,92.74,153
158,114,0,50.5,5,56.62,177
807,56,0,79.2,10,83.38,80
96,85,102,63.41,5,55.39,85
116,64,0,25.94,5,29.87,82
162,121,176,28.7,5,32.52,150
422,85,0,71.03,0,77.42,140
94,94,119,87.11,5,93.83,108
526,152,0,108.93,0,122.82,141
495,76,0,64.41,5,76.29,91
522,150,0,26.8,0,26.37,143
257,122,593,153.86,0,141.2,146
476,92,467,66.32,10,71.34,118
394,28,0,72.24,5,67.05,40
677,119,0,21.36,10,25.48,135
79,79,132,31.68,0,29.31,120
431,54,0,75.88,5,67.25,55
308,72,309,147.06,0,140.54,96
264,108,246,17.37,10,16.81,122
592,187,520,74.52,0,65.08,176
179,163,144,104.25,10,97.84,164
339,169,0,24.79,10,27.5,156
236,76,0,22.11,10,23.73,120
107,48,50,32.46,5,27.8,43
304,216,0,21.93,0,25.87,203
192,111,215,108.41,10,128.23,108
175,152,119,62.88,0,70.15,146
182,182,204,45.98,10,49.37,190
298,152,302,161.53,0,140.83,167
93,88,0,108.46,0,92.77,87
286,170,0,98.21,0,104.83,203
652,141,0,118.84,5,111.61,174
516,88,0,103.47,0,95.65,99
315,77,301,110.5,0,121.21,126
146,33,0,105.0,5,113.15,49
98,75,387,141.41,0,153.86,89
184,53,0,52.42,0,55.9,83
755,81,0,68.71,0,82.89,73
149,110,0,12.38,0,13.08,133
237,129,263,21.58,10,18.86,135
726,107,0,141.65,10,166.08,110
296,142,0,52.63,10,55.65,125
90,48,53,56.79,10,66.05,55
273,105,294,41.25,10,45.51,175
395,61,0,22.11,10,24.08,54
63,50,50,87.93,0,106.01,44
485,109,0,106.56,10,124.98,103
686,54,0,23.15,5,25.94,80
262,119,0,66.19,10,58.88,147
71,71,92,109.18,5,128.5,94
674,115,0,24.15,5,23.55,151
129,61,0,173.66,5,166.54,84
386,63,0,97.89,5,105.73,92
255,79,0,121.82,0,106.49,69
87,87,119,103.44,0,123.93,114
108,94,98,199.29,0,184.5,122
80,80,91,55.67,5,64.59,88
85,53,0,127.71,5,110.26,67
107,107,0,12.22,5,13.69,119
802,55,0,37.36,5,36.09,65
268,85,0,31.03,10,34.35,137
129,90,90,7.87,0,9.48,105
212,128,212,17.5,0,20.6,120
864,161,0,68.42,10,80.74,182
241,175,0,100.89,0,89.15,148
175,93,154,67.87,10,67.3,141
253,85,0,98.03,5,96.97,105
521,97,0,58.33,5,69.93,106
409,50,0,68.12,5,72.78,63
427,55,356,133.57,0,156.5,84
1112,97,0,75.37,5,75.02,102
248,71,0,166.01,5,151.29,75
329,95,0,51.33,0,59.5,105
469,92,0,38.92,0,38.57,112
95,95,138,38.37,10,43.13,135
98,55,50,19.25,0,22.65,60
192,38,0,127.68,0,140.17,51
173,120,109,30.5,10,29.6,107
238,44,0,57.88,10,66.46,64
110,107,99,62.75,5,69.51,99
821,88,0,64.99,0,58.65,132
103,57,0,98.15,5,85.02,67
862,118,0,52.39,25,45.79,134
431,145,0,44.65,5,38.57,121
387,68,0,21.73,10,19.98,75
135,71,84,46.04,5,45.63,103
121,73,56,71.72,15,63.12,65
128,75,352,120.22,15,118.49,88
295,68,0,146.46,15,146.42,77
214,87,0,76.02,15,72.3,106
103,74,77,31.23,5,36.06,92
526,99,0,71.04,0,80.95,90
165,110,0,12.23,25,13.21,100
725,89,0,33.95,15,32.16,91
64,64,134,22.7,20,20.42,150
203,139,151,55.64,25,61.55,165
76,75,72,92.47,20,85.53,67
447,59,0,98.93,20,109.45,85
514,78,0,79.27,10,78.7,108
331,63,0,26.47,10,29.82,62
475,86,0,70.17,10,74.24,87
44,44,0,37.69,10,32.23,81
751,102,0,101.89,10,88.09,144
113,113,124,69.39,5,68.77,112
342,137,359,33.97,0,33.11,135
217,59,0,25.47,0,27.32,94
337,206,417,67.62,25,57.9,211
119,119,174,96.67,15,89.41,163
374,115,650,95.94,25,93.15,181
1369,64,0,59.21,15,50.55,84
372,97,0,22.33,5,21.41,100
135,60,0,107.04,10,105.79,67
384,80,0,60.69,20,54.99,110
366,94,0,67.86,25,76.97,102
558,180,598,24.66,10,26.4,187
132,86,83,22.31,20,20.03,81
377,161,709,92.18,20,86.54,170
236,99,0,120.77,20,109.99,104
156,68,0,14.64,5,17.17,70
405,63,0,52.46,5,61.83,92
160,58,81,89.7,5,88.79,96
170,144,0,24.47,10,24.19,133
160,146,0,20.94,20,17.82,124
109,46,50,33.89,5,33.79,54
88,68,0,17.42,0,16.45,103
81,81,236,111.6,10,134.39,117
142,142,266,57.49,25,60.52,223
204,91,0,34.55,15,38.19,109
146,135,353,133.56,25,123.44,205
197,115,198,99.04,15,90.75,108
870,133,0,75.3,10,68.08,126
511,28,0,82.72,0,72.67,46
428,209,923,125.0,10,145.23,224
238,62,0,91.19,10,99.57,98
576,103,0,120.32,10,111.01,87
362,91,0,131.82,10,153.53,99
131,83,140,53.09,15,62.72,138
674,60,0,63.88,10,70.88,82
905,105,0,12.44,10,12.1,153
108,108,0,20.79,0,22.81,105
619,79,0,138.23,10,129.54,87
154,154,501,62.44,0,65.9,147
95,84,89,67.49,10,60.77,88
168,68,0,35.61,10,34.73,106
334,113,0,30.6,10,30.54,136
63,63,89,88.95,10,94.01,75
376,119,352,111.2,20,108.8,139
632,219,853,30.61,15,35.47,215
143,60,0,57.41,10,49.39,100
92,92,202,141.44,10,129.17,184
559,92,0,17.2,10,20.62,77
261,89,0,171.98,10,163.02,98
323,116,377,81.63,25,96.7,109
176,139,440,128.18,15,114.44,134
119,119,110,89.78,20,88.33,124
112,72,65,119.44,25,137.07,70
91,91,195,63.22,20,54.46,171
186,77,211,119.61,20,126.81,114
267,55,0,10.15,5,11.71,64
747,125,0,41.63,10,36.92,113
183,14,0,20.07,10,21.57,16
129,86,104,7.66,10,6.51,113
84,84,306,15.97,15,17.07,144
703,38,0,52.18,0,49.97,47
416,82,0,72.24,10,82.76,91
236,113,0,66.38,5,64.76,115
703,135,0,83.26,20,99.91,124
424,93,0,52.35,20,46.08,110
359,75,0,69.62,20,74.64,120
372,126,0,132.71,15,156.82,132
1015,65,0,76.57,5,69.74,107
566,39,0,147.04,10,140.91,57
234,175,328,48.02,20,57.68,158
377,120,404,30.17,25,34.82,140
138,134,111,35.76,15,34.21,113
93,93,151,25.23,10,22.83,162
154,131,220,131.16,25,120.57,128
162,56,0,27.04,10,25.08,72
194,50,105,64.3,0,67.99,64
102,102,199,78.43,10,86.67,196
733,150,0,52.88,20,60.59,156
181,117,213,103.52,10,119.32,114
744,92,0,59.0,5,55.57,97
286,143,406,41.02,15,35.86,130
319,38,0,18.59,15,16.19,49
148,122,147,50.96,0,55.9,135
104,104,150,98.83,10,116.81,164
338,117,0,134.03,10,125.62,103
227,51,0,144.84,5,159.34,58
475,94,0,80.81,0,96.43,91
106,68,77,32.34,0,35.7,87
427,211,670,92.66,10,82.18,202
55,55,94,15.35,5,18.19,97
636,163,0,49.3,0,48.59,161
134,80,0,22.68,0,26.81,94
215,139,141,76.59,0,65.26,158
73,19,0,89.32,0,105.08,16
388,52,0,82.05,25,87.38,52
436,63,0,74.35,10,80.29,104
268,79,204,34.08,10,32.87,121
389,162,396,80.47,15,91.75,149
553,213,649,50.91,10,47.99,181
649,89,0,89.12,10,80.01,100
124,124,190,83.41,10,81.05,198
205,205,577,29.34,20,34.28,181
158,120,139,26.07,10,23.17,118
131,63,0,56.26,15,54.5,101
174,87,172,107.64,0,94.51,144
259,60,0,77.63,10,77.18,56
1305,128,0,79.57,0,94.78,142
275,125,363,25.55,5,22.91,144
75,75,0,134.73,15,159.18,176
304,79,0,72.91,5,70.48,114
272,64,0,84.18,5,72.09,80
378,116,0,21.29,5,18.54,100
129,68,112,25.93,10,29.99,106
216,122,0,91.93,10,89.37,128
137,83,0,143.15,10,124.14,121
334,80,0,17.28,0,15.41,88
342,134,0,52.54,25,55.66,172
183,52,0,68.84,15,79.77,66
694,52,0,21.2,0,18.8,59
14,14,408,21.63,10,25.01,113
113,99,115,33.2,20,30.94,97
753,143,680,16.53,25,18.57,205
215,103,0,113.95,10,105.77,107
266,123,0,45.95,25,55.12,137
113,62,80,36.83,0,38.94,80
313,59,0,118.54,0,108.91,68
82,27,0,77.18,5,92.61,25
737,67,0,73.78,0,84.71,102
483,84,0,79.27,15,76.03,77
219,57,0,96.12,0,108.03,92
477,68,0,106.16,5,99.52,113
473,78,0,128.46,0,115.59,76
271,128,0,150.73,5,143.53,108
188,69,0,53.37,0,58.51,88
614,88,0,69.18,15,59.74,107
800,99,0,10.68,10,9.2,103
263,263,612,29.18,15,28.79,282
540,88,0,125.1,15,122.02,75
347,113,0,53.95,10,64.54,133
100,100,164,85.23,0,101.43,146
394,183,321,40.84,15,46.01,193
221,137,0,26.24,20,31.59,141
89,68,110,111.12,0,107.99,94
257,111,0,121.22,10,114.82,128
413,133,0,29.5,0,33.08,139
83,83,0,66.83,5,75.95,149
202,64,0,110.39,5,103.86,83
467,112,452,22.96,5,22.19,133
172,155,284,196.46,10,235.66,159
207,100,0,100.43,5,117.82,100
37,37,0,114.42,10,122.93,96
110,65,66,86.5,10,83.24,76
105,29,50,135.81,5,148.48,42
195,40,0,47.51,10,52.6,59
109,109,403,168.54,10,162.03,174
212,123,271,12.21,10,11.44,120
622,218,570,44.78,20,53.45,200
169,169,203,34.95,20,40.4,228
147,147,160,9.29,0,8.24,142
212,75,0,15.38,5,16.37,95
665,121,685,56.51,25,48.37,159
334,183,354,88.4,20,80.31,182
123,45,73,61.11,0,56.56,75
568,123,0,99.91,10,94.61,128
331,95,346,67.72,0,73.81,138
284,98,0,77.76,5,89.13,100
246,145,0,161.3,0,137.66,126
950,151,0,99.34,0,85.83,179
527,72,0,162.81,15,153.41,102
59,50,0,44.32,10,39.76,78
257,76,0,31.15,10,33.09,91
115,105,126,37.8,5,40.89,112
151,69,0,21.68,0,25.18,94
23,23,240,154.76,5,137.84,105
106,106,186,37.69,10,42.76,201
144,139,213,73.88,10,68.71,121
199,88,0,53.59,20,63.48,103
583,341,1301,68.02,25,77.16,290
64,64,0,107.77,5,125.59,110
652,103,0,60.17,0,68.47,103
143,99,0,47.29,0,46.6,123
281,178,0,26.78,10,28.33,158
173,104,0,50.09,0,44.5,113
150,128,206,90.47,25,99.03,201
221,88,0,122.71,10,114.45,77
176,84,179,157.35,10,175.1,96
381,150,0,84.68,10,94.96,139
115,83,99,28.93,20,28.15,105
216,71,0,72.78,0,76.69,98
94,64,77,14.77,5,12.68,71
473,100,0,40.23,5,35.19,109
54,54,83,21.05,5,23.21,87
217,217,198,75.13,15,73.53,214
54,54,66,107.26,5,121.7,75
336,93,352,139.58,0,124.2,106
373,144,447,88.3,0,100.07,125
189,133,0,33.53,10,30.08,116
227,195,594,79.68,25,95.68,192
340,82,0,40.19,0,42.36,84
560,69,0,89.71,0,100.31,86
190,133,116,72.05,10,67.66,143
0,0,0,29.88,0,29.12,94
177,53,0,24.97,0,23.23,74
485,147,0,64.58,10,76.29,144
259,100,0,80.17,10,76.64,84
199,128,0,108.26,0,96.63,122
1177,86,0,69.5,0,63.18,83
150,114,537,24.65,15,23.92,171
319,93,0,111.94,10,108.97,79
225,102,0,62.18,10,72.32,97
208,68,168,78.49,10,91.6,91
262,66,0,18.43,5,17.26,59
173,95,0,24.8,15,26.35,110
94,66,0,77.97,10,77.85,77
363,82,0,121.7,10,103.79,72
254,112,312,18.31,10,20.16,158
728,240,0,64.88,20,57.36,210
131,131,317,118.37,25,133.39,324
642,64,0,20.92,10,18.47,84
457,48,0,21.11,0,24.49,74
129,92,146,48.54,0,42.76,148
610,203,0,20.2,0,23.54,170
348,136,0,123.4,0,148.61,116
143,143,199,63.88,15,68.24,215
131,83,152,43.54,5,39.39,132
607,130,0,124.13,10,138.16,130
253,125,220,102.77,10,119.54,118
670,115,0,75.75,10,90.55,145
399,214,453,122.99,5,122.16,187
162,72,0,83.13,10,74.77,66
409,132,366,139.35,0,150.66,212
395,98,324,124.68,0,148.73,82
143,75,0,101.62,25,99.41,62
119,82,112,62.0,5,56.63,135
526,86,0,76.46,5,83.45,120
701,102,0,11.79,0,10.99,101
0,0,0,23.82,20,20.5,217
452,87,0,119.43,15,142.56,76
234,56,0,48.98,5,53.04,86
164,73,0,63.81,10,70.11,87
211,87,0,37.45,10,35.28,123
838,71,0,27.52,10,27.18,101
131,96,96,105.49,5,91.28,94
146,59,0,85.75,25,93.26,92
280,136,0,33.63,0,30.57,168
740,87,0,54.25,10,64.18,98
138,70,0,106.86,10,101.66,89
355,81,0,15.71,20,14.85,70
17,17,0,140.47,5,148.45,41
107,88,0,98.91,0,106.7,80
0,0,0,105.2,5,126.3,57
111,66,89,94.21,5,82.96,85
126,91,79,154.65,10,133.05,77
155,55,0,52.05,0,62.69,56
211,18,0,113.95,0,109.57,26
89,89,0,11.52,0,13.1,85
404,95,0,46.65,10,44.03,151
203,138,152,31.89,10,37.56,146
160,128,121,7.75,5,8.92,116
443,130,0,17.68,5,16.84,123
544,102,0,53.56,10,60.73,98
151,102,0,77.77,5,86.57,97
151,151,161,77.88,0,82.09,171
445,119,0,81.04,25,76.55,119
236,124,0,69.88,5,81.2,168
1046,54,0,75.91,0,90.74,78
101,69,0,135.33,0,153.91,87
799,222,0,81.44,25,70.33,215
455,80,0,163.77,5,178.76,86
337,94,0,52.46,5,47.71,112
181,66,0,32.15,5,37.69,85
136,81,115,39.16,10,38.93,124
82,82,238,31.07,10,33.25,271
220,79,0,131.03,10,129.58,72
186,106,0,30.6,0,34.62,92
110,62,0,70.69,5,68.78,91
111,111,171,67.45,15,77.11,160
242,88,0,61.51,0,58.29,114
213,64,0,96.28,5,109.58,76
549,114,858,67.46,15,65.5,180
44,44,396,49.96,0,48.49,142
552,168,1204,30.23,20,32.45,256
69,59,75,34.75,20,30.09,71
228,151,0,95.68,10,89.82,135
133,53,0,113.95,10,105.65,57
92,74,0,149.4,10,140.49,67
231,200,405,91.75,20,85.55,194
131,118,80,30.31,10,34.46,99
145,99,0,67.1,5,78.67,89
107,107,90,15.46,10,14.45,100
373,120,504,41.18,15,46.45,173
83,83,123,25.31,0,29.75,129
198,165,196,58.46,25,68.29,184
66,64,97,111.37,10,97.57,86
243,35,0,113.72,0,110.46,48
229,90,0,69.58,10,83.96,84
260,51,0,25.14,15,29.14,63
32,32,0,108.51,10,115.38,246
258,94,0,39.96,5,47.75,97
491,91,580,93.92,10,108.31,133
173,141,132,68.53,10,76.1,143
359,85,0,21.15,25,22.89,92
124,91,102,26.41,10,25.38,122
338,100,0,60.12,5,51.81,87
159,88,109,97.66,5,84.67,128
721,25,0,57.33,20,68.12,23
1091,102,0,67.48,25,63.41,168
36,36,0,20.11,5,19.99,70
819,149,0,132.37,10,127.53,131
590,60,0,67.27,0,71.7,89
140,140,338,109.94,10,103.85,188
794,139,0,20.72,10,24.15,124
78,72,79,19.37,25,22.66,74
28,28,0,88.03,10,81.86,114
281,106,316,148.79,5,141.59,116
142,68,0,15.6,5,14.11,73
488,106,0,46.33,20,41.52,91
317,151,0,96.41,5,111.76,135
578,48,0,21.32,0,24.49,74
409,129,770,25.49,20,22.43,195
183,30,0,29.28,10,33.06,44
407,156,0,20.17,10,18.88,191
212,183,324,139.23,10,146.96,197
199,67,0,50.11,10,48.24,91
200,112,141,45.25,5,39.81,145
477,159,0,128.61,25,116.19,190
128,99,276,96.91,25,108.6,161
555,127,496,84.69,0,72.95,130
185,81,0,94.77,5,108.41,113
90,90,0,84.47,10,90.69,85
277,188,0,121.7,10,141.76,200
297,46,0,125.39,0,113.96,69
455,36,0,107.16,15,99.17,44
149,149,242,76.2,15,81.22,287
440,97,483,68.43,10,80.46,102
599,83,0,10.9,0,13.06,93
612,207,0,20.51,25,21.75,203
365,79,291,149.32,10,140.24,110
679,140,0,60.5,10,56.7,155
91,91,141,75.55,10,71.0,123
445,162,0,39.61,10,43.43,160
767,100,0,27.39,20,23.92,138
131,93,99,94.74,10,104.49,93
439,64,0,106.16,0,101.73,57
144,111,0,26.77,10,26.13,125
653,156,615,62.66,20,54.13,169
68,68,156,119.06,15,111.97,142
274,118,0,21.77,5,19.18,116
284,67,0,145.06,10,160.44,64
396,72,0,91.97,5,103.98,74
440,73,0,97.58,25,88.7,88
134,106,104,105.4,5,100.9,120
114,71,96,134.32,20,145.82,85
100,21,0,39.42,15,46.12,27
596,81,0,143.55,0,162.49,101
271,58,0,11.34,5,10.58,81
309,191,0,50.64,10,48.78,181
217,105,163,35.62,0,39.74,148
153,64,0,6.81,0,7.88,63
313,119,0,13.23,25,14.3,122
442,137,0,71.32,0,80.25,158
403,142,333,81.3,20,88.51,170
161,161,157,69.71,15,73.74,191
326,101,358,100.92,0,107.51,114
112,62,0,50.29,10,60.7,78
992,97,0,64.45,20,67.97,96
388,99,469,116.15,25,113.53,113
577,136,0,71.33,10,79.59,117
375,71,0,148.68,10,127.2,60
243,74,214,53.43,0,50.1,102
519,182,575,40.45,10,34.6,161
170,52,0,30.68,10,36.31,67
238,155,242,29.41,10,32.2,245
381,37,0,106.07,20,94.3,47
80,80,115,33.83,5,30.45,123
261,59,0,60.77,10,64.92,77
171,77,0,61.7,0,69.53,79
154,63,0,52.59,0,58.73,82
149,46,0,81.56,10,93.68,47
435,127,0,55.75,10,59.63,112
406,62,0,34.23,10,40.5,73
384,41,0,20.3,5,21.9,56
85,85,91,42.14,10,44.5,108
77,77,127,103.06,0,90.84,124
432,64,0,105.88,25,95.94,87
197,57,134,130.8,25,114.75,80
31,31,449,97.26,20,86.93,218
93,61,70,28.13,10,32.49,77
716,148,0,86.35,0,94.93,154
90,82,90,15.62,5,14.05,87
253,104,0,37.99,20,37.99,147
123,66,0,19.14,10,22.51,75
229,63,0,53.19,10,49.82,75
99,12,0,85.36,5,91.07,18
208,39,0,97.96,10,83.65,38
139,35,0,61.88,10,69.35,52
209,79,250,32.47,10,28.97,106
396,157,0,89.5,10,103.68,167
813,121,0,51.11,5,46.99,162
400,58,0,91.92,0,89.91,78
164,162,173,75.37,15,90.08,201
851,92,0,31.15,0,33.46,123
135,37,0,21.43,5,21.04,47
238,138,242,65.44,5,78.9,130
180,58,0,64.06,20,67.83,68
696,165,0,106.29,20,94.25,196
989,263,973,95.22,10,88.98,233
363,110,0,21.12,10,18.02,99
670,84,0,117.39,5,126.82,92
530,45,0,64.25,0,58.55,62
168,168,0,81.3,25,71.76,144
655,69,0,21.37,0,22.61,101
85,85,164,25.32,25,22.13,141
709,99,0,89.51,5,102.67,118
175,67,0,121.27,10,138.11,85
386,90,0,16.23,0,19.15,84
382,85,441,66.31,0,64.01,134
166,142,134,100.13,5,111.76,148
530,114,0,25.75,5,27.27,150
280,103,0,24.27,0,23.51,100
153,93,157,35.73,20,41.36,137
251,127,0,15.99,5,16.89,108
29,29,0,122.86,0,104.5,98
132,81,139,58.99,5,54.71,125
229,133,0,34.12,25,29.92,129
318,128,0,126.3,10,124.31,119
249,57,0,94.57,10,91.76,78
428,90,0,62.5,10,67.88,84
104,78,0,82.63,10,79.23,73
923,144,0,101.82,10,92.52,127
455,140,0,103.65,10,90.66,123
251,94,0,118.68,10,106.01,83
419,58,0,128.69,10,109.7,77
242,139,0,67.29,0,66.93,146
343,52,0,66.86,10,60.34,80
516,56,0,9.31,10,9.0,63
405,107,0,19.87,5,21.09,107
286,156,0,161.81,10,138.33,137
539,101,0,60.49,5,57.54,136
141,141,164,83.84,5,71.45,140
283,90,0,31.42,10,36.42,84
667,74,0,29.86,5,28.1,110
137,61,0,87.36,10,79.74,56
375,121,300,117.6,10,113.13,118
886,146,0,21.3,25,25.2,127
497,140,0,53.83,20,61.24,134
156,156,183,119.98,15,140.44,163
608,115,0,22.98,0,27.79,134
217,46,0,161.78,5,148.25,65
324,58,0,87.92,5,103.66,62
367,116,441,106.85,25,126.43,132
132,95,133,114.12,0,128.51,147
139,109,112,173.45,10,149.2,112
79,79,66,57.29,5,53.83,82
515,77,0,128.74,10,119.79,85
213,70,0,11.0,0,13.13,72
688,103,0,45.12,0,48.15,121
275,114,0,34.5,0,30.55,120
89,89,90,7.21,10,6.83,95
194,95,175,14.61,10,13.04,81
305,198,0,56.22,25,62.2,176
261,149,0,89.83,10,76.55,145
157,57,0,52.71,10,51.4,64
225,137,0,110.04,10,107.49,162
396,140,329,54.45,15,57.57,120
895,82,0,70.02,15,76.72,102
289,47,0,107.88,20,100.06,72
441,95,393,78.67,10,88.98,151
304,42,0,161.46,0,154.42,54
169,99,0,53.03,0,46.67,99
337,151,0,30.56,25,29.93,127
118,57,84,36.74,5,36.41,88
325,96,0,22.88,15,22.73,147
344,21,0,120.18,0,113.46,24
115,115,124,34.08,5,31.8,126
202,71,196,55.53,20,66.86,85
94,94,175,74.88,5,80.39,157
91,58,0,46.88,5,43.08,51
103,103,226,101.38,10,112.26,108
308,105,0,53.12,10,60.25,97
344,103,0,32.44,20,35.75,91
343,166,0,32.03,0,30.12,166
91,68,99,44.96,5,51.19,111
127,78,86,76.6,20,66.76,101
368,135,478,127.97,15,151.81,123
140,140,284,153.87,20,178.71,126
405,66,0,67.58,5,81.65,55
102,71,73,30.7,0,36.77,72
568,98,0,79.92,5,72.42,127
98,98,148,14.55,25,14.3,139
149,128,0,47.2,5,43.36,163
57,57,147,23.22,10,27.22,135
166,166,178,72.0,10,85.27,194
87,80,56,110.52,5,95.25,69
169,87,0,109.14,15,131.75,96
551,61,0,77.22,10,73.05,100
130,86,0,31.07,0,37.55,77
833,87,0,75.4,5,69.92,77
692,63,0,35.33,10,40.43,77
342,85,0,92.68,5,107.82,111
175,71,0,49.14,15,58.6,60
759,77,0,26.58,5,28.27,89
98,91,92,28.31,0,25.27,111
100,100,338,71.12,20,69.58,205
122,122,101,84.78,15,74.98,118
531,55,0,73.41,25,63.12,91
726,114,0,67.0,10,81.01,120
790,99,0,21.02,5,24.6,97
586,88,0,121.21,10,137.35,119
485,66,0,47.35,25,46.43,58
338,103,0,79.35,10,89.21,94
586,97,0,19.12,10,18.9,84
164,130,177,25.52,25,28.94,162
610,85,0,80.07,10,70.29,85
108,69,0,104.76,25,95.4,81
296,74,0,13.67,10,16.06,66
297,48,0,45.83,5,43.81,42
158,56,0,70.07,10,78.73,56
416,83,0,23.7,0,26.09,106
585,63,0,19.29,5,20.43,64
217,130,0,37.08,20,32.16,132
804,72,0,14.57,10,17.39,96
324,88,0,97.44,10,117.59,76
190,94,0,47.45,15,42.47,91
96,96,155,37.87,15,44.13,140
190,190,373,147.8,20,133.3,221
468,68,0,95.29,10,94.53,80
338,47,0,65.1,0,68.77,66
479,78,0,82.71,5,93.94,72
779,138,0,98.92,15,118.73,155
315,105,228,109.94,5,109.71,124
157,102,0,117.28,10,138.56,95
361,101,458,129.26,15,145.35,111
103,42,61,52.14,0,51.61,67
291,110,0,70.61,15,67.27,114
460,196,715,10.48,25,12.25,176
298,122,264,22.99,5,22.65,138
130,36,0,135.71,0,122.21,53
438,104,332,56.21,5,67.06,129
164,80,99,78.14,5,68.05,117
193,193,496,49.31,20,43.18,280
593,59,0,24.36,0,27.13,52
76,61,84,108.06,5,98.88,101
254,149,537,112.51,25,135.98,185
740,133,0,21.79,20,24.67,113
357,80,0,51.89,20,62.16,121
183,76,0,114.8,5,102.72,94
493,48,0,17.56,5,19.79,68
171,70,137,173.87,5,159.32,85
266,118,557,112.5,10,129.24,155
251,40,0,107.15,10,91.81,63
170,42,0,87.67,0,81.74,52
142,92,105,166.99,10,161.03,100
66,66,104,67.35,0,61.47,115
438,96,0,124.42,10,149.6,90
143,143,542,15.53,15,15.39,233
585,117,0,41.17,5,46.63,108
161,77,107,30.7,5,28.31,99
90,90,192,9.45,5,10.3,186
99,83,0,16.61,0,16.33,88
792,221,905,70.77,15,68.37,197
445,35,0,62.81,10,72.33,52
100,100,149,74.94,0,72.89,139
88,88,633,115.11,10,110.69,179
256,183,590,67.63,20,74.09,224
813,209,0,92.27,10,107.92,177
242,88,0,127.38,5,151.36,85
346,76,0,79.45,5,71.11,118
262,60,0,158.25,5,146.3,62
284,193,402,59.94,10,53.98,177
186,100,0,39.1,0,37.07,113
145,65,0,34.63,0,32.43,57
229,225,227,27.89,10,33.25,222
323,81,0,130.25,10,111.66,71
124,124,123,26.87,25,30.61,143
131,83,0,65.43,15,56.12,101
175,83,113,67.31,5,72.73,121
1334,85,0,63.21,0,73.71,140
0,0,0,95.76,10,104.82,90
203,173,0,69.26,5,67.54,149
637,116,0,42.83,10,42.59,125
177,134,0,28.74,20,24.75,211
122,122,166,47.83,15,55.11,171
135,44,59,59.64,25,69.3,63
233,89,0,103.22,25,88.0,80
134,86,0,182.09,0,206.78,109
788,81,0,71.47,10,67.6,71
104,75,115,30.27,10,35.82,99
470,74,0,62.72,10,59.64,70
148,52,101,14.83,5,16.73,86
525,94,0,35.35,5,41.06,86
147,116,0,23.08,5,21.91,99
178,139,146,72.16,10,70.82,175
63,48,66,100.78,5,121.21,58
434,70,316,129.23,5,127.9,98
490,66,0,65.36,20,68.94,100
294,108,183,33.0,10,30.4,111
746,146,0,94.95,0,80.88,132
629,102,0,38.54,10,33.41,87
257,131,0,97.87,0,116.36,112
104,56,77,59.63,5,54.52,68
682,132,0,26.93,25,25.46,154
99,99,184,27.66,20,29.14,201
242,107,0,54.98,20,61.4,129
101,97,128,74.39,20,85.08,112
476,171,562,109.27,5,127.13,161
612,96,0,63.5,5,67.65,86
691,60,0,19.15,10,22.15,86
498,86,0,119.66,5,118.6,83
419,36,0,56.12,10,48.54,54
235,113,182,95.12,0,87.04,101
489,93,0,19.77,5,22.41,93
211,30,0,23.05,0,24.94,44
525,72,0,86.29,0,101.34,91
355,78,0,132.54,5,119.86,81
222,128,248,14.54,25,15.97,141
249,56,0,52.79,0,59.84,79
102,102,98,96.57,0,83.45,102
333,83,0,20.73,10,20.63,82
522,53,0,20.99,10,20.99,88
87,83,93,33.59,10,39.8,80
732,190,641,15.08,25,16.89,169
236,40,0,92.87,15,79.98,65
96,96,157,59.96,10,56.58,149
